Id,Type
9433,probe
9434,probe
9435,normal
9436,normal
9437,dos
9438,dos
9439,dos
9440,probe
9441,probe
9442,r2l
9443,normal
9444,dos
9445,normal
9446,probe
9447,u2r
9448,normal
9449,normal
9450,dos
9451,probe
9452,dos
9453,dos
9454,dos
9455,normal
9456,u2r
9457,normal
9458,normal
9459,probe
9460,normal
9461,normal
9462,probe
9463,dos
9464,normal
9465,probe
9466,dos
9467,dos
9468,normal
9469,normal
9470,normal
9471,dos
9472,normal
9473,probe
9474,dos
9475,probe
9476,normal
9477,probe
9478,dos
9479,dos
9480,dos
9481,dos
9482,normal
9483,normal
9484,dos
9485,normal
9486,dos
9487,normal
9488,normal
9489,normal
9490,normal
9491,dos
9492,dos
9493,normal
9494,normal
9495,normal
9496,u2r
9497,probe
9498,dos
9499,probe
9500,normal
9501,dos
9502,dos
9503,normal
9504,normal
9505,probe
9506,dos
9507,normal
9508,probe
9509,normal
9510,dos
9511,probe
9512,dos
9513,normal
9514,probe
9515,probe
9516,normal
9517,dos
9518,normal
9519,normal
9520,normal
9521,dos
9522,normal
9523,normal
9524,probe
9525,normal
9526,dos
9527,normal
9528,probe
9529,normal
9530,normal
9531,normal
9532,dos
9533,normal
9534,dos
9535,normal
9536,probe
9537,probe
9538,probe
9539,probe
9540,normal
9541,probe
9542,normal
9543,probe
9544,normal
9545,probe
9546,probe
9547,probe
9548,normal
9549,u2r
9550,dos
9551,normal
9552,u2r
9553,dos
9554,dos
9555,u2r
9556,dos
9557,normal
9558,normal
9559,probe
9560,dos
9561,probe
9562,dos
9563,dos
9564,dos
9565,dos
9566,normal
9567,dos
9568,normal
9569,dos
9570,probe
9571,dos
9572,probe
9573,probe
9574,normal
9575,probe
9576,dos
9577,normal
9578,dos
9579,dos
9580,probe
9581,normal
9582,dos
9583,normal
9584,probe
9585,normal
9586,normal
9587,normal
9588,dos
9589,probe
9590,normal
9591,dos
9592,dos
9593,normal
9594,dos
9595,dos
9596,probe
9597,normal
9598,dos
9599,dos
9600,dos
9601,dos
9602,probe
9603,dos
9604,dos
9605,dos
9606,normal
9607,probe
9608,dos
9609,normal
9610,dos
9611,normal
9612,normal
9613,dos
9614,dos
9615,dos
9616,normal
9617,normal
9618,probe
9619,normal
9620,u2r
9621,dos
9622,normal
9623,probe
9624,dos
9625,dos
9626,normal
9627,normal
9628,normal
9629,dos
9630,probe
9631,normal
9632,normal
9633,normal
9634,normal
9635,probe
9636,normal
9637,normal
9638,dos
9639,normal
9640,normal
9641,normal
9642,dos
9643,dos
9644,probe
9645,dos
9646,probe
9647,dos
9648,dos
9649,probe
9650,dos
9651,probe
9652,probe
9653,probe
9654,dos
9655,normal
9656,normal
9657,normal
9658,normal
9659,normal
9660,normal
9661,dos
9662,normal
9663,normal
9664,normal
9665,dos
9666,probe
9667,probe
9668,dos
9669,dos
9670,probe
9671,dos
9672,probe
9673,dos
9674,normal
9675,probe
9676,normal
9677,probe
9678,normal
9679,normal
9680,normal
9681,dos
9682,dos
9683,normal
9684,dos
9685,normal
9686,dos
9687,normal
9688,normal
9689,probe
9690,probe
9691,normal
9692,probe
9693,r2l
9694,dos
9695,probe
9696,normal
9697,normal
9698,dos
9699,normal
9700,dos
9701,dos
9702,normal
9703,normal
9704,r2l
9705,normal
9706,probe
9707,dos
9708,normal
9709,normal
9710,normal
9711,normal
9712,probe
9713,normal
9714,normal
9715,probe
9716,dos
9717,dos
9718,normal
9719,probe
9720,u2r
9721,dos
9722,dos
9723,normal
9724,normal
9725,r2l
9726,normal
9727,dos
9728,normal
9729,normal
9730,normal
9731,normal
9732,probe
9733,dos
9734,dos
9735,normal
9736,probe
9737,normal
9738,r2l
9739,dos
9740,normal
9741,probe
9742,normal
9743,dos
9744,normal
9745,normal
9746,normal
9747,normal
9748,normal
9749,probe
9750,dos
9751,normal
9752,probe
9753,dos
9754,probe
9755,normal
9756,dos
9757,dos
9758,normal
9759,normal
9760,u2r
9761,probe
9762,dos
9763,dos
9764,probe
9765,normal
9766,normal
9767,u2r
9768,normal
9769,dos
9770,normal
9771,probe
9772,normal
9773,normal
9774,probe
9775,normal
9776,dos
9777,normal
9778,dos
9779,dos
9780,dos
9781,r2l
9782,normal
9783,normal
9784,normal
9785,probe
9786,normal
9787,dos
9788,dos
9789,probe
9790,dos
9791,probe
9792,normal
9793,dos
9794,dos
9795,probe
9796,dos
9797,normal
9798,dos
9799,probe
9800,normal
9801,probe
9802,dos
9803,probe
9804,normal
9805,normal
9806,normal
9807,normal
9808,dos
9809,normal
9810,normal
9811,probe
9812,normal
9813,normal
9814,probe
9815,dos
9816,dos
9817,normal
9818,u2r
9819,normal
9820,dos
9821,probe
9822,probe
9823,normal
9824,normal
9825,probe
9826,normal
9827,dos
9828,probe
9829,normal
9830,probe
9831,normal
9832,dos
9833,normal
9834,normal
9835,dos
9836,probe
9837,dos
9838,probe
9839,probe
9840,probe
9841,dos
9842,normal
9843,normal
9844,probe
9845,normal
9846,normal
9847,probe
9848,dos
9849,normal
9850,normal
9851,probe
9852,dos
9853,probe
9854,probe
9855,normal
9856,dos
9857,dos
9858,normal
9859,normal
9860,normal
9861,normal
9862,normal
9863,probe
9864,dos
9865,probe
9866,r2l
9867,dos
9868,normal
9869,normal
9870,probe
9871,dos
9872,probe
9873,normal
9874,dos
9875,probe
9876,dos
9877,dos
9878,normal
9879,normal
9880,dos
9881,dos
9882,normal
9883,normal
9884,dos
9885,normal
9886,normal
9887,dos
9888,dos
9889,normal
9890,normal
9891,dos
9892,dos
9893,normal
9894,r2l
9895,normal
9896,normal
9897,r2l
9898,dos
9899,probe
9900,probe
9901,dos
9902,probe
9903,probe
9904,normal
9905,normal
9906,probe
9907,normal
9908,probe
9909,normal
9910,normal
9911,normal
9912,u2r
9913,probe
9914,probe
9915,dos
9916,normal
9917,dos
9918,probe
9919,normal
9920,normal
9921,normal
9922,normal
9923,normal
9924,normal
9925,probe
9926,dos
9927,dos
9928,normal
9929,dos
9930,normal
9931,normal
9932,normal
9933,normal
9934,normal
9935,normal
9936,dos
9937,dos
9938,normal
9939,dos
9940,normal
9941,normal
9942,normal
9943,probe
9944,normal
9945,normal
9946,probe
9947,normal
9948,normal
9949,probe
9950,normal
9951,u2r
9952,probe
9953,probe
9954,dos
9955,dos
9956,dos
9957,normal
9958,normal
9959,normal
9960,dos
9961,dos
9962,dos
9963,dos
9964,normal
9965,normal
9966,normal
9967,u2r
9968,u2r
9969,normal
9970,probe
9971,normal
9972,dos
9973,probe
9974,normal
9975,probe
9976,normal
9977,probe
9978,dos
9979,dos
9980,dos
9981,probe
9982,probe
9983,probe
9984,probe
9985,probe
9986,normal
9987,dos
9988,dos
9989,dos
9990,probe
9991,normal
9992,dos
9993,dos
9994,normal
9995,normal
9996,normal
9997,probe
9998,normal
9999,probe
